    0.140042760968208313E+04    0.567365169525146484E+00    0.953807312250137374E+00    0.207467522304692703E+00    0.489794510985358034E+00    0.360455015272638957E+00    0.313061510688140165E+01    0.308160650571321693E+01    0.187966864222107710E+01   -0.124431775128776001E+12   -0.611396350544150202E+01    1
    0.142348459362983704E+04    0.768648564815521240E+00    0.751406108736991873E+00    0.198080937781985905E+00    0.505490510616063093E+00    0.354816046536360619E+00    0.265044624114534999E+01    0.344092562685849845E+01    0.187044549354201894E+01   -0.124292761976859985E+12   -0.611646350544151840E+01    1
    0.169848534464836121E+04    0.856028079986572266E+00    0.663913705945014976E+00    0.184075662138372120E+00    0.495181704108699439E+00    0.329196830828487275E+00    0.278883733579836246E+01    0.377847949956092455E+01    0.187718011522137185E+01   -0.124278731654601822E+12   -0.611896350544151613E+01    1
    0.150343894958496094E+04    0.844153106212615967E+00    0.656114480495452845E+00    0.176256978287065935E+00    0.459515073961497822E+00    0.429775714147502930E+00    0.295957393760664456E+01    0.334565679729776733E+01    0.214181460016740077E+01   -0.121857542703467957E+12   -0.612146350544151030E+01    1
    0.138516604900360107E+04    0.775314867496490479E+00    0.722992760539054813E+00    0.187191553669018573E+00    0.518006070988306644E+00    0.406090443896854836E+00    0.256038813791553821E+01    0.289936802038269015E+01    0.210556963555980836E+01   -0.121618940857094116E+12   -0.612396350544150803E+01    1
    0.133861404657363892E+04    0.632428109645843506E+00    0.860216842889785727E+00    0.191290497675958820E+00    0.512832183456022994E+00    0.359370109429832107E+00    0.279088698664134460E+01    0.341457753934478481E+01    0.208047730294665500E+01   -0.120932198495034088E+12   -0.612646350544151108E+01    1
    0.148217681050300598E+04    0.669837236404418945E+00    0.812773516774177529E+00    0.191873355757691211E+00    0.542780578658828339E+00    0.423376270992057824E+00    0.257909801253974269E+01    0.332474206299447372E+01    0.212631967055326054E+01   -0.119724808433444977E+12   -0.612896350544151858E+01    1
    0.171577218174934387E+04    0.860078394412994385E+00    0.622264729142188999E+00    0.228550110405502355E+00    0.560816218616473350E+00    0.423791813483904489E+00    0.296475764265692421E+01    0.243453601999232339E+01    0.192099770816307580E+01   -0.119692770815349747E+12   -0.613146350544150476E+01    1
    0.125808674097061157E+04    0.718952834606170654E+00    0.757463518381118806E+00    0.183821877256743371E+00    0.487899773240110191E+00    0.359022607687187023E+00    0.212437816973759830E+01    0.395597767153099422E+01    0.167170971839409743E+01   -0.118985477277753220E+12   -0.613396350544150160E+01    1
    0.136519467830657959E+04    0.656232357025146484E+00    0.819638282060623169E+00    0.190510822118588996E+00    0.552538407826531186E+00    0.396325870864390695E+00    0.283848985728796377E+01    0.408745126934764524E+01    0.184811656267231061E+01   -0.118920562962656799E+12   -0.613646350544149932E+01    1
    0.141671431064605713E+04    0.959389328956604004E+00    0.514696184992790240E+00    0.168320903533707072E+00    0.546272968660294844E+00    0.344498301247905314E+00    0.250697212547520820E+01    0.375978461944725462E+01    0.168614074904947864E+01   -0.118708464244181198E+12   -0.613896350544150327E+01    1
    0.164334070682525635E+04    0.754419863224029541E+00    0.711329593062400845E+00    0.184955952821797470E+00    0.495235951997562263E+00    0.375096265374180171E+00    0.270118740745731856E+01    0.313065459051663808E+01    0.188786253774722890E+01   -0.117723016721390808E+12   -0.614146350544151343E+01    1
    0.170648288726806641E+04    0.586971998214721680E+00    0.878549280166625923E+00    0.215404007484262000E+00    0.552979509208025632E+00    0.329931943298287844E+00    0.204443332294857960E+01    0.320690982678278402E+01    0.215815318496772646E+01   -0.117696157994455811E+12   -0.614396350544152714E+01    1
    0.150945198535919189E+04    0.574419975280761719E+00    0.888445730209350581E+00    0.198418541066760046E+00    0.477944261674823179E+00    0.356097551093659370E+00    0.220581409352344915E+01    0.333722974802412997E+01    0.172488319234985110E+01   -0.117384021901390488E+12   -0.614646350544152309E+01    1
    0.171746301651000977E+04    0.588796138763427734E+00    0.871137682199478181E+00    0.182372760620924806E+00    0.537052123687302707E+00    0.340162815686367359E+00    0.272354093819685517E+01    0.313150267885572475E+01    0.165000777064552917E+01   -0.117040369524547836E+12   -0.614896350544151282E+01    1
    0.126068815588951111E+04    0.790628135204315186E+00    0.665380010604858407E+00    0.173508568100224081E+00    0.558300788349205934E+00    0.389010887444968478E+00    0.267451496928420918E+01    0.392968411276650231E+01    0.179818555179610406E+01   -0.116581807725157776E+12   -0.615146350544152742E+01    1
    0.136447474360466003E+04    0.785423219203948975E+00    0.656627796292304944E+00    0.202125594172370221E+00    0.470379220025977041E+00    0.410644029255695542E+00    0.273787820100738433E+01    0.397811642900727769E+01    0.181162357171435717E+01   -0.114965962752710037E+12   -0.615396350544151360E+01    1
    0.168670892715454102E+04    0.939190149307250977E+00    0.502757388353347823E+00    0.224560063100994994E+00    0.487080472658996844E+00    0.424259201814044529E+00    0.259319974417885257E+01    0.315025013481475025E+01    0.188973795156332569E+01   -0.114954066939197510E+12   -0.615646350544150067E+01    1
    0.133702549338340759E+04    0.994050264358520508E+00    0.444621173143386839E+00    0.254457739448149645E+00    0.432566028727822238E+00    0.376379893060046766E+00    0.243369917612468889E+01    0.263971429034009608E+01    0.221947654906350067E+01   -0.114578082120499680E+12   -0.615896350544150195E+01    1
    0.171461960673332214E+04    0.886987745761871338E+00    0.550678271055221602E+00    0.179223295043961839E+00    0.436114601578329986E+00    0.376854554461094560E+00    0.301274013136644081E+01    0.256911052218888880E+01    0.193744941203353327E+01   -0.114462940839121735E+12   -0.616146350544151922E+01    1
    0.160300120711326599E+04    0.873363673686981201E+00    0.553989951610565190E+00    0.191473268906918681E+00    0.518983935949980713E+00    0.390525031363091968E+00    0.228472625811332719E+01    0.374314029528311343E+01    0.205569080724265341E+01   -0.113288619615777527E+12   -0.616396350544152849E+01    1
    0.172812983393669128E+04    0.513288676738739014E+00    0.904833598136901895E+00    0.223885790227108195E+00    0.524777089959005738E+00    0.388359613457164576E+00    0.301028111545123211E+01    0.328398866226308117E+01    0.214652628471423323E+01   -0.112247624955138565E+12   -0.616646350544150668E+01    1
    0.136545369029045105E+04    0.802034378051757812E+00    0.611627839207649182E+00    0.189237874355223823E+00    0.515048745780711803E+00    0.378131754557717692E+00    0.314948293748527641E+01    0.359358281917086275E+01    0.197051401980397456E+01   -0.111748108843907074E+12   -0.616896350544149996E+01    1
    0.156638881564140320E+04    0.443658351898193359E+00    0.967858085632324228E+00    0.176561828574726715E+00    0.529767552409673770E+00    0.385731589201855241E+00    0.245333262730495694E+01    0.328227120806022432E+01    0.194831528300298196E+01   -0.111508579098151489E+12   -0.617146350544152167E+01    1
    0.138659226894378662E+04    0.429127454757690430E+00    0.980937813520431523E+00    0.192890186968736249E+00    0.411375026976437241E+00    0.391581244543486140E+00    0.270885026468328594E+01    0.402698028758443183E+01    0.172625604937259869E+01   -0.111346878632534821E+12   -0.617396350544153449E+01    1
    0.168595999479293823E+04    0.963825464248657227E+00    0.445512498021125802E+00    0.219506817006979937E+00    0.483588302500907286E+00    0.384292018078376374E+00    0.296885268894371412E+01    0.336427818572852200E+01    0.216945852365738467E+01   -0.111265924821360748E+12   -0.617646350544151179E+01    1
    0.134061479568481445E+04    0.647196948528289795E+00    0.761722286939620963E+00    0.222077533944912558E+00    0.546291358017636619E+00    0.371195749232883454E+00    0.291970018577580914E+01    0.300026442575789787E+01    0.182303385081780345E+01   -0.111219344549387741E+12   -0.617896350544150152E+01    1
    0.167203432321548462E+04    0.997684240341186523E+00    0.405983700156211824E+00    0.176128590312250310E+00    0.411585976341088067E+00    0.351203891905880194E+00    0.219369289276203361E+01    0.337765021617850403E+01    0.196408387559915876E+01   -0.110636829781789597E+12   -0.618146350544150103E+01    1
    0.168991336226463318E+04    0.992749989032745361E+00    0.404032875895500188E+00    0.207774285690985355E+00    0.535229064384770470E+00    0.376878540528020944E+00    0.280499667844423817E+01    0.300477439981385785E+01    0.175711220410401481E+01   -0.109877703168876312E+12   -0.618396350544151829E+01    1
    0.127239242196083069E+04    0.457646727561950684E+00    0.929187862873077419E+00    0.195126509655190572E+00    0.532985354739419104E+00    0.314160099926103054E+00    0.303356016772991266E+01    0.379448333593236820E+01    0.228511288985554639E+01   -0.108790028828927673E+12   -0.618646350544152934E+01    1
    0.128506371378898621E+04    0.972942590713500977E+00    0.404663382768630953E+00    0.192955003409267412E+00    0.604371473886846755E+00    0.427978727028080819E+00    0.261434371516200281E+01    0.318770717175503604E+01    0.246236782872520088E+01   -0.107790665786677979E+12   -0.618896350544151730E+01    1
    0.150353866815567017E+04    0.462523818016052246E+00    0.910506566762924185E+00    0.171935759070460464E+00    0.423666404152113651E+00    0.387574925071232868E+00    0.282008392023787824E+01    0.312159756983215608E+01    0.220341952010476083E+01   -0.107298586668340576E+12   -0.619146350544153012E+01    1
    0.139188987016677856E+04    0.611888647079467773E+00    0.759575377106666561E+00    0.156507529116141020E+00    0.557192207498734327E+00    0.370322915239743922E+00    0.251928355781093138E+01    0.273128264223974604E+01    0.189334011071348907E+01   -0.107130649949580658E+12   -0.619396350544153673E+01    1
    0.169018578529357910E+04    0.430393397808074951E+00    0.940687989592552176E+00    0.188512756593364722E+00    0.548238543990398064E+00    0.366298267757056539E+00    0.255633660589802414E+01    0.264999443575263749E+01    0.170546231411038662E+01   -0.107089665663602448E+12   -0.619646350544151137E+01    1
    0.147619783878326416E+04    0.938421010971069336E+00    0.427381398081779496E+00    0.171178385078687989E+00    0.525983510543799437E+00    0.375974568841583645E+00    0.288204609946888191E+01    0.343175033920436467E+01    0.179608648533284843E+01   -0.106525831181697083E+12   -0.619896350544150465E+01    1
    0.134625157713890076E+04    0.952260136604309082E+00    0.413397422432899453E+00    0.178298540755385926E+00    0.570903982946511124E+00    0.404255852753112876E+00    0.272617547546991901E+01    0.288060269398076008E+01    0.239870518578087655E+01   -0.106510402030867676E+12   -0.620146350544151748E+01    1
    0.172001621127128601E+04    0.884638667106628418E+00    0.481016909480094901E+00    0.197458499770432394E+00    0.606717594242824565E+00    0.356843081224768155E+00    0.256687693724455013E+01    0.352255557331612534E+01    0.207971431754270197E+01   -0.106510190879478806E+12   -0.620396350544150987E+01    1
    0.142177617549896240E+04    0.411363959312438965E+00    0.950726178288459733E+00    0.177377696062432255E+00    0.512944388186222677E+00    0.358534642114376245E+00    0.279291946272545655E+01    0.326475045501755501E+01    0.228296218216874891E+01   -0.106131111486335571E+12   -0.620646350544149783E+01    1
    0.170715931057929993E+04    0.893813490867614746E+00    0.463964427709579463E+00    0.225093181387211183E+00    0.454154519894117981E+00    0.413037854127909665E+00    0.242631270409697386E+01    0.378136665505366754E+01    0.184559061351428411E+01   -0.105674436237889282E+12   -0.620896350544150710E+01    1
    0.172111275792121887E+04    0.775424122810363770E+00    0.578383575081825252E+00    0.188715334682895031E+00    0.494578295305282245E+00    0.341419344856612850E+00    0.245153856510780876E+01    0.317639065129657894E+01    0.185330211009127943E+01   -0.105255717158845901E+12   -0.621146350544150838E+01    1
    0.155622005462646484E+04    0.474528014659881592E+00    0.878319913744926462E+00    0.193391401926534340E+00    0.578394560654525325E+00    0.417668439142925896E+00    0.326848050149924640E+01    0.292864602279026709E+01    0.182751226342794570E+01   -0.105154744396183716E+12   -0.621396350544150700E+01    1
    0.156007817387580872E+04    0.573995947837829590E+00    0.776398964524269042E+00    0.218563249310269769E+00    0.493598441244998298E+00    0.302744263410925252E+00    0.345218923990864468E+01    0.347508660286255111E+01    0.201820409175585302E+01   -0.104897114235857269E+12   -0.621646350544150472E+01    1
    0.156931787729263306E+04    0.444345593452453613E+00    0.903158993124961840E+00    0.149695820637493926E+00    0.519043638941986463E+00    0.348909333239737440E+00    0.278436877444413255E+01    0.344439940347736417E+01    0.190950446143119779E+01   -0.104594365134373047E+12   -0.621896350544153709E+01    1
    0.151848104596138000E+04    0.560244500637054443E+00    0.779300594329834007E+00    0.175495163473065902E+00    0.557087679765946531E+00    0.393240768901192639E+00    0.272504898595095035E+01    0.312767603052272225E+01    0.215883755818956447E+01   -0.103765151599459015E+12   -0.622146350544152416E+01    1
    0.155603826045989990E+04    0.936958551406860352E+00    0.401093952655792230E+00    0.217643315090917527E+00    0.491912649514211986E+00    0.357131733679718733E+00    0.288243569057554883E+01    0.333507084866115333E+01    0.133342814979396951E+01   -0.103610388205953934E+12   -0.622396350544153076E+01    1
    0.163509261608123779E+04    0.808301508426666260E+00    0.527339013218879660E+00    0.203083218429505080E+00    0.512378902714979101E+00    0.357395453423177967E+00    0.300274251212821364E+01    0.318530216647569109E+01    0.192605737601181337E+01   -0.103360782914168930E+12   -0.622646350544153204E+01    1
    0.136175251007080078E+04    0.643699049949645996E+00    0.690565470457077057E+00    0.143161349867375498E+00    0.454851435865687381E+00    0.351111457022624862E+00    0.299688740359217487E+01    0.358543521512505325E+01    0.177546168397749304E+01   -0.103218656154556976E+12   -0.622896350544151112E+01    1
    0.136615905165672302E+04    0.819213449954986572E+00    0.512433677315711988E+00    0.175056123320095014E+00    0.523077509248137895E+00    0.350810097499209883E+00    0.265715326153908471E+01    0.325088005294702764E+01    0.199238904776574421E+01   -0.102948845606600128E+12   -0.623146350544149907E+01    1
    0.144816324114799500E+04    0.977325916290283203E+00    0.351367996931076065E+00    0.181420489834040383E+00    0.546094617562490336E+00    0.340629374903008542E+00    0.340572929296672999E+01    0.375843668498833017E+01    0.194552438610315526E+01   -0.102645264120586044E+12   -0.623396350544151101E+01    1
    0.139102324843406677E+04    0.944008648395538330E+00    0.381276268959045428E+00    0.199297896750595588E+00    0.484752602544757716E+00    0.346159370200151029E+00    0.252123138029113125E+01    0.333475175924129719E+01    0.192383082953213469E+01   -0.102295942595568420E+12   -0.623646350544152739E+01    1
    0.155995619297027588E+04    0.744536042213439941E+00    0.574104448556900016E+00    0.192149430189099718E+00    0.392448640142522454E+00    0.338107851853841679E+00    0.253154200721134037E+01    0.339272108830832453E+01    0.211078932345007653E+01   -0.101618497823492966E+12   -0.623896350544154199E+01    1
    0.173764222860336304E+04    0.938697099685668945E+00    0.378306543231010428E+00    0.198403430339294140E+00    0.467119901652807756E+00    0.433641597463256367E+00    0.278382060160325917E+01    0.314900815480120677E+01    0.214683891514882008E+01   -0.101452299860934967E+12   -0.624146350544154416E+01    1
    0.146558058261871338E+04    0.376086950302124023E+00    0.939168931245803806E+00    0.176586923284379804E+00    0.507308400620588462E+00    0.371496254393699543E+00    0.304905123002059231E+01    0.374608124394776976E+01    0.149558544364113510E+01   -0.101275140311871948E+12   -0.624396350544154188E+01    1
